lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
CBUG1,Columbus,32.472777777778,-84.996666666667,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 02:00:00Z,9999,9999,9999,None
UNIG1,Union,32.152777777778,-84.905833333333,0.1,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
LKPG1,Lake Kedron,33.4236111111111,-84.5777777777778,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
NRVG1,Franklin,33.235277777778,-84.987777777778,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 02:00:00Z,9999,9999,9999,None
PNFG1,Penfield,33.721111111111,-83.295555555556,0.01,PC,RG,0,Hourly 2018-06-29 00:00:00Z / Precip Acc 2018-06-29 02:00:00Z,9999,9999,9999,None
OLYG1,Austell,33.836111111111,-84.631666666667,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
PICV2,POUND RIVER ABOVE INDIAN CREEK NEAR POUND,37.123888888889,-82.608055555556,0.01,PC,RG,0,Hourly 2018-06-29 00:00:00Z / Precip Acc 2018-06-29 01:45:00Z,1504267000000,2.06,0.5,None
YJCG1,Hogansville,33.139444444444,-84.975277777778,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
AUSG1,Austell,33.776388888889,-84.615555555556,0.01,PC,RG,0,Hourly 2018-06-29 00:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
MTOG1,Pine Mountain,32.8325,-84.8436111111111,0.02,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
RFDG1,Rocky Ford,32.9822222222222,-81.8408333333333,0.01,PC,RG,0,Hourly 2018-06-29 00:00:00Z / Precip Acc 2018-06-29 02:00:00Z,9999,9999,9999,None
OHCG1,Hamilton,32.6883333333333,-84.8566666666667,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
CEHG1,Centralhatchee,33.3919444444444,-85.1136111111111,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
HCCG1,Lumpkin,32.0511111111111,-84.7763888888889,0.11,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
UPAG1,Fort Benning,32.413333333333,-84.82,0.05,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
DBNG1,Dublin,32.544444444444,-82.894722222222,0.01,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
WTPG1,West Point,32.886111111111,-85.182222222222,0.02,PC,RG,0,Precip Acc 2018-06-28 23:30:00Z / Precip Acc 2018-06-29 02:00:00Z,9999,9999,9999,None
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.08,PC,RG,0,Hourly 2018-06-28 23:32:00Z / Precip Acc 2018-06-29 01:32:00Z,9999,9999,9999,None
FFC,Peachtree City,33.35,-84.5666666666667,0.01,PP,RZ,1001,Hourly 2018-06-29 00:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.04,PP,RR,1001,Hourly 2018-06-29 00:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
FTY,ATLANTA FULTON COUNTY AP,33.7833333333333,-84.5277777777778,0.01,PP,RZ,1001,Hourly 2018-06-29 00:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
MDWG1,Midway,31.78,-81.44,0.01,PC,RG,0,Hourly 2018-06-29 00:04:00Z / Precip Acc 2018-06-29 02:04:00Z,9999,9999,9999,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.01,PC,RG,0,Hourly 2018-06-29 00:05:00Z / Precip Acc 2018-06-29 02:05:00Z,1561296450000,1.79,0.6,None
CSFT1,CHUCK SWAN STATE FOREST,36.368888888889,-83.898611111111,0.01,PC,RG,0,Hourly 2018-06-29 00:05:00Z / Precip Acc 2018-06-29 02:05:00Z,1591219000000,2.01,0.5,None
NAOG1,Naomi,34.695277777778,-85.173611111111,0.01,PC,RG,0,Precip Acc 2018-06-29 00:05:00Z / Precip Acc 2018-06-29 02:05:00Z,9999,9999,9999,None
LSBT1,LEWISBURG TOWER RAWS,35.381666666667,-86.765833333333,0.02,PC,RG,0,Hourly 2018-06-29 00:06:00Z / Precip Acc 2018-06-29 02:06:00Z,9999,9999,9999,None
FBGG1,Fort Benning,32.396666666667,-84.87,0.02,PC,RG,0,Precip Acc 2018-06-29 00:10:00Z / Precip Acc 2018-06-29 02:10:00Z,9999,9999,9999,None
FCRT1,FORT CAMPBELL RAWS,36.625555555556,-87.536944444444,0.05,PC,RG,0,Hourly 2018-06-29 00:15:00Z / Precip Acc 2018-06-29 02:15:00Z,9999,9999,9999,None
OTTN7,OTTO,35.057777777778,-83.385277777778,0.01,PP,RR,5,Hourly 2018-06-29 01:00:00Z / 05 Min 2018-06-29 01:00:00Z,9999,9999,9999,None
JDRN7,JUDACULLA RIDGE,35.354444444444,-82.985,0.04,PP,RR,1001,05 Min 2018-06-29 01:05:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.04,PP,RR,1001,05 Min 2018-06-29 01:20:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
