lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
WALG1,Waleska,34.263333333333,-84.595555555556,0.02,PC,RG,0,Precip Acc 2018-06-28 20:30:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
SMFG1,Starrs Mill,33.3283333333333,-84.5091666666667,0.05,PC,RG,0,Precip Acc 2018-06-28 20:30:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
SCTG1,Scotland,32.052222222222,-82.815833333333,0.04,PC,RG,0,Precip Acc 2018-06-28 20:30:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.17,PC,RG,0,Hourly 2018-06-28 20:32:00Z / Precip Acc 2018-06-29 01:32:00Z,9999,9999,9999,None
C3112,Atlanta,33.8,-84.3,0.03,PC,RZ,0,Precip Acc 2018-06-28 20:32:04Z / Precip Acc 2018-06-29 02:12:05Z,9999,9999,9999,None
ABY,Albany Airport,31.5377777777778,-84.1938888888889,0.58,PP,RZ,1001,Hourly 2018-06-28 20:37:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
FTY,ATLANTA FULTON COUNTY AP,33.7833333333333,-84.5277777777778,0.21,PP,RZ,1001,Hourly 2018-06-28 20:40:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
MCN,Macon Airport,32.7,-83.65,0.01,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
CMD,Vinemont-Cullman AP,34.27,-86.8583333333333,0.02,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
FFC,Peachtree City,33.35,-84.5666666666667,0.07,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
SAMV2,SAMUEL GROVE CHURCH IFLOWS,36.566388888889,-80.584444444444,0.16,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.12,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
8A0,Albertville AWOS,34.2291666666667,-86.2558333333333,0.05,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
ATL,Atlanta Hartsfield Airport,33.63,-84.441666666667,0.08,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
GIFT1,Grotto Falls,35.6806,-83.4637,0.04,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,1584264710000,2.69,1.5,None
PDK,Atlanta Peachtree DeKalb Airport,33.875,-84.3022222222222,0.02,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
NRKV2,NORTH FORK IFLOWS,37.454722222222,-80.528611111111,0.16,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
HSV,Huntsville ASOS / Jones Field,34.6438888888889,-86.7688888888889,0.02,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
LBYV2,LITTLE BRUSHY IFLOWS,36.988055555556,-81.475555555556,0.01,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
MDQ,Meridianville AWOS / Mad Co Exec Arpt,34.86,-86.56,0.04,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.08,PP,RR,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
RMG,ROME AIRPORT,34.35,-85.1666666666667,0.2,PP,RZ,1001,Hourly 2018-06-28 21:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
EJAG1,Chatsworth,34.758888888889,-84.766388888889,0.01,PC,RZ,0,Precip Acc 2018-06-28 21:02:00Z / Precip Acc 2018-06-29 02:02:00Z,9999,9999,9999,None
DLSG1,Dallas 3NE,33.942777777778,-84.791944444444,0.12,PC,RG,0,Precip Acc 2018-06-28 21:02:00Z / Precip Acc 2018-06-29 02:02:00Z,9999,9999,9999,None
NNAG1,NEWNAN 3WSW,33.365277777778,-84.859444444444,0.11,PC,RZ,0,Precip Acc 2018-06-28 21:02:00Z / Precip Acc 2018-06-29 02:02:00Z,9999,9999,9999,None
MRAG1,McRae,32.096388888889,-82.884166666667,0.06,PC,RG,0,Precip Acc 2018-06-28 21:03:00Z / Precip Acc 2018-06-29 02:03:00Z,9999,9999,9999,None
PLAG1,Plains 4ESE,32.110555555556,-84.184166666667,0.08,PC,RZ,0,Precip Acc 2018-06-28 21:03:00Z / Precip Acc 2018-06-29 02:03:00Z,9999,9999,9999,None
MDWG1,Midway,31.78,-81.44,0.47,PC,RZ,0,Hourly 2018-06-28 21:04:00Z / Precip Acc 2018-06-29 02:04:00Z,9999,9999,9999,None
CSFT1,CHUCK SWAN STATE FOREST,36.368888888889,-83.898611111111,0.03,PC,RG,0,Hourly 2018-06-28 21:05:00Z / Precip Acc 2018-06-29 02:05:00Z,1591219000000,2.55,1.2,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.02,PC,RZ,0,Hourly 2018-06-28 21:05:00Z / Precip Acc 2018-06-29 02:05:00Z,1561296450000,2.05,1.0,None
NAOG1,Naomi,34.695277777778,-85.173611111111,0.01,PC,RG,0,Precip Acc 2018-06-28 21:05:00Z / Precip Acc 2018-06-29 02:05:00Z,9999,9999,9999,None
BYRG1,Byromville,32.168055555556,-83.974722222222,0.06,PC,RG,0,Precip Acc 2018-06-28 21:05:00Z / Precip Acc 2018-06-29 02:05:00Z,9999,9999,9999,None
LSBT1,LEWISBURG TOWER RAWS,35.381666666667,-86.765833333333,0.17,PC,RZ,0,Hourly 2018-06-28 21:06:00Z / Precip Acc 2018-06-29 02:06:00Z,9999,9999,9999,None
PCFT1,Prentice Cooper State Forest,35.13,-85.43,0.01,PC,RG,0,Hourly 2018-06-28 21:06:00Z / Precip Acc 2018-06-29 02:06:00Z,9999,9999,9999,None
BURT1,BURNS RAWS,36.065,-87.283055555556,0.01,PC,RG,0,Hourly 2018-06-28 21:06:00Z / Precip Acc 2018-06-29 02:06:00Z,9999,9999,9999,None
LWBN7,LEWISBURG,35.998888888889,-82.431388888889,0.04,PP,RR,1001,Hourly 2018-06-28 22:00:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
FBGG1,Fort Benning,32.396666666667,-84.87,0.21,PC,RG,0,Precip Acc 2018-06-28 21:10:00Z / Precip Acc 2018-06-29 02:10:00Z,9999,9999,9999,None
FCRT1,FORT CAMPBELL RAWS,36.625555555556,-87.536944444444,0.05,PC,RG,0,Hourly 2018-06-28 21:15:00Z / Precip Acc 2018-06-29 02:15:00Z,9999,9999,9999,None
CTFN7,TROUT FARM,35.577777777778,-83.261388888889,0.04,PP,RR,1001,05 Min 2018-06-28 21:20:00Z / Hourly 2018-06-28 22:00:00Z,9999,9999,9999,None
PKTN7,PUMPKINTOWN,35.252777777778,-83.245277777778,0.04,PP,RR,1001,05 Min 2018-06-28 21:30:00Z / Hourly 2018-06-28 22:00:00Z,9999,9999,9999,None
TUNN7,TUNI CREEK NC,35.088055555556,-83.738888888889,0.01,PP,RR,1001,05 Min 2018-06-28 22:30:00Z / Hourly 2018-06-28 23:00:00Z,1595294300000,3.23,0.3,None
ICRN7,CHARLEY RIDGE,35.279444444444,-82.995,0.04,PP,RR,1001,05 Min 2018-06-28 23:25:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
OTTN7,OTTO,35.057777777778,-83.385277777778,0.01,PP,RR,5,Hourly 2018-06-29 01:00:00Z / 05 Min 2018-06-29 01:00:00Z,9999,9999,9999,None
JDRN7,JUDACULLA RIDGE,35.354444444444,-82.985,0.04,PP,RR,1001,05 Min 2018-06-29 01:05:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.04,PP,RR,1001,05 Min 2018-06-29 01:20:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
