lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.04,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,1591284000000,1.28,3.1,None
WSGN7,WESSER,35.346944444444,-83.352222222222,1.42,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
AVL,ASHEVILLE REG AP,35.431944444444,-82.5375,0.13,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
RCMN7,RICH MOUNTAIN,35.176666666667,-82.681666666667,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
TRAV2,TRAPPERS LODGE IFLOWS,37.989166666667,-79.802777777778,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
CBYT1,COSBY,35.808888888889,-83.248333333333,0.04,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1583225900000,1.5,2.7,None
WAMV2,WARM SPRINGS MTN IFLOWS,37.871388888889,-79.888055555556,0.16,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
HDCG1,Helen,34.700833333333,-83.729444444444,0.02,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
MOOV2,GATHRIGHT DAM DCP,37.9494444444445,-79.9594444444444,0.14,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
CFKT1,CLEAR FORK NR ROBBINS 3NW,36.388888888889,-84.630277777778,0.24,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1557263100000,1.73,13.9,None
CMTN7,CHRISTMOUNT RAIN,35.591388888889,-82.291111111111,0.04,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
IGPV2,Wise,37.0166666666667,-82.6,0.08,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:45:00Z,1590268000000,1.46,5.5,None
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.44,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
OTTN7,OTTO,35.057777777778,-83.385277777778,0.02,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:25:00Z,9999,9999,9999,None
MRBN7,BEAVER CREEK,35.222222222222,-83.919722222222,1.27,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595285400000,1.69,75.1,DHR * 1.51=1.27
BTDN7,BEETREE DAM,35.6425,-82.399722222222,0.08,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
CHOG1,Choestoe,34.8,-83.9,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
IROV2,IRONTO IFLOWS,37.1661111111111,-80.3530555555556,0.47,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
LOZ,London,37.083333,-84.066667,0.09,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
SLLT1,RED BOILING SPRINGS,36.552222222222,-85.857222222222,0.06,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
WAVN7,WAYNESVILLE 4 S,35.426388888889,-83.010277777778,0.02,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,0.33,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1595217100000,1.69,19.5,MRMS * 2.2=0.33
DUNT1,Dunlap,35.3633,-85.3806,0.06,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1597274100000,1.57,3.8,None
FONN7,FONTANA,35.450277777778,-83.805277777778,0.03,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
HIWN7,HIWASSEE DAM,35.150797,-84.178608,0.58,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1595257900000,1.82,31.9,MRMS * 0.76=0.58
NRKV2,NORTH FORK IFLOWS,37.454722222222,-80.528611111111,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
WLGN7,WALLACE GAP,35.1,-83.55,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
RDFV2,RADFORD,37.141666666667,-80.569444444444,0.03,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
DYNT1,DAYTON,35.496666666667,-85.016111111111,0.18,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1594272210000,1.1,16.4,None
PKTN7,PUMPKINTOWN,35.252777777778,-83.245277777778,0.32,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
CEPN7,E FK PIGEON RVR,35.461666666667,-82.870277777778,0.33,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,0.04,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1597297500000,0.87,4.6,None
JKL,Jackson,37.6,-83.3166666666667,0.21,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
IPAN7,PANTHERTOWN,35.167777777778,-83.039166666667,0.28,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
LOGN7,2ND BROAD RVR NR LOGAN,35.404166666667,-81.872222222222,0.13,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
WITV2,WITT'S ORCHARD,37.173889,-80.122222,0.52,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
DCNG1,Cornelia,34.540833333333,-83.622777777778,0.53,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
UNVT1,Unionville,35.6211111111111,-86.5863888888889,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
TLPT1,TELLICO PLAINS,35.384444444444,-84.323333333333,0.03,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1589225890000,1.81,1.7,HPE * 1.5=0.03
NFCN7,NEWFOUND CREEK,35.625277777778,-82.705833333333,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
MQY,SMYRNA,36.008888888889,-86.52,0.01,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
SSPN7,SOUTH MTNS STATE PARK,35.5825,-81.636111111111,0.04,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
FYGV2,FANCY GAP IFLOWS,36.668055555556,-80.691388888889,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:15:00Z,9999,9999,9999,None
CLET1,CLEVELAND,35.183611111111,-84.821388888889,1.06,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595219249000,1.84,57.6,HPE * 1.16=1.06
GEOT1,GEORGETOWN,35.3,-84.95,0.8,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1595211421000,1.67,47.9,None
KNGN7,KINGS CREEK,35.983055555556,-81.413611111111,0.2,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
CTNN7,CANTON,35.548333333333,-82.828888888889,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
PCHN7,PEACHTREE,35.1147222222222,-83.9013888888889,0.16,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595291610000,1.85,8.6,MRMS * 0.94=0.16
BCPN7,BAILEY CAMP,36.093333333333,-81.634444444444,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
HOTN7,BARNARD,35.883333333333,-82.74,0.03,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
TUNN7,TUNI CREEK NC,35.088055555556,-83.738888888889,0.02,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:05:00Z,1595294300000,1.89,1.1,MRMS * 0.5=0.02
STMN7,STRATTON MEADOWS,35.341944444444,-84.029444444444,1.36,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
WBOT1,Watts Bar Dam,35.6166666666667,-84.7833333333333,0.07,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1594293000000,1.58,4.4,MRMS * 1.0=0.07
CKEN7,CHEROKEE 8 NE,35.570555555556,-83.242777777778,0.17,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
MHLN7,MARSHALL 5 S,35.723333333333,-82.66,0.29,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
CSQG1,SOQUE RIVER AT GA 197 NR CLARKSVILLE,34.618611111111,-83.528888888889,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
AHNT1,ATHENS,35.467777777778,-84.585555555556,0.29,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595218790000,1.6,18.1,DHR * 1.38=0.29
BPGT1,Bethpage,36.486111111111,-86.310277777778,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
ELLN7,ELLENDALE 3 NE,35.945555555556,-81.236944444444,0.58,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
NTYG1,Nottely Dam Automated Rain Gage,34.9608333333333,-84.0869444444444,0.64,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
CEHT1,CENTER HILL DAM,36.0975,-85.827222222222,0.02,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
AVLN7,ASHEVILLE,35.609166666667,-82.578611111111,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
DLPV2,DUNLAP CREEK DCP,37.8027777777778,-80.0469444444444,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
BDCN7,BEAVERDAM CREEK,35.480833333333,-82.697222222222,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:00:00Z,9999,9999,9999,None
BLRN7,BLUE ROCK,35.890833333333,-82.179444444444,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
BCB,VA TECH AIRPORT,37.2075,-80.408333333333,0.22,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
RDDT1,RODDY,35.765555555556,-84.7775,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1586214170000,1.94,0.5,MRMS * 1.0=0.01
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.51,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:20:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.16,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
SPST1,Springfield,36.5130555555556,-86.8622222222222,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
ISOT1,ISOLINE,36.078055555556,-84.889444444444,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
LFTT1,Lafayette,36.5208333333333,-86.0261111111111,0.51,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
CIRV2,CIRCLE M IFLOWS,36.713611111111,-80.334166666667,0.16,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:00:00Z,9999,9999,9999,None
HDSN7,HIGHLANDS DCP,35.070277777778,-83.216666666667,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
RBDS1,RICHARD B RUSSELL LAKE NR CALHOUN FALLS SC,34.101111111111,-82.618055555556,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
HKY,HICKORY REGIONAL AP,35.741111111111,-81.389444444444,0.58,PP,RZ,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
MBLN7,MARBLE,35.1883333333333,-83.9186111111111,0.1,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1595284000000,1.64,6.1,MRMS * 0.21=0.1
WNRG1,Winder,34.045833333333,-83.711666666667,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
FLDT1,Ft. Loudon Dam (Lenoir City 1E),35.7922222222222,-84.2455555555556,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1586251410000,1.99,0.5,MRMS * 1.0=0.01
ADNV2,ADNEY GAP IFLOWS,37.1125,-80.125,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
MPYN7,MURPHY,35.077777777778,-84.028333333333,0.86,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595291100000,1.85,46.5,None
CAVV2,CARVIN CREEK IFLOWS,37.3833333333333,-79.9466666666667,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
GTTT1,GATLINBURG,35.713611,-83.5125,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1584264710000,1.26,0.8,DHR * 0.5=0.01
GRFN7,GRANITE FALLS,35.872222222222,-81.370277777778,0.24,PP,RR,1001,Hourly 2018-05-31 19:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
PTBT1,Petersburg,35.3266666666667,-86.6538888888889,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
BRDG1,Blue Ridge Dam,34.880833333333,-84.281944444444,0.2,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
LBST1,Lebanon,36.183333333333,-86.2375,0.01,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
ETOT1,ETOWAH,35.33,-84.520833333333,0.21,PC,RG,0,Hourly 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595252310000,1.68,12.5,MRMS * 1.05=0.21
CEHG1,Centralhatchee,33.3919444444444,-85.1136111111111,0.04,PC,RG,0,Precip Acc 2018-05-31 19:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
CSFT1,CHUCK SWAN STATE FOREST,36.368888888889,-83.898611111111,0.01,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1591219000000,2.23,0.4,None
TSQN7,Tusquitee RAWS Murphy,35.0747,-84.1267,0.86,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1595259410000,1.91,45.0,DHR * 0.91=0.86
BOCT1,Benton,35.1558,-84.5947,0.04,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1596212500000,1.81,2.2,DHR * 0.44=0.04
TOPN7,WAYAH RAWS,35.166666666667,-83.403055555556,0.74,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
CHON7,CHEOAH RAWS,35.333333333333,-83.816666666667,0.02,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.25,PC,RG,0,Hourly 2018-05-31 19:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1561296450000,1.78,14.0,None
SERN7,SPEAR,36.024166666667,-82.021666666667,0.04,PP,RR,5,05 Min 2018-05-31 19:05:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
BURT1,BURNS RAWS,36.065,-87.283055555556,0.11,PC,RG,0,Hourly 2018-05-31 19:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
LFFT1,LAYFAYETTE RAWS SITE,36.541111111111,-86.002777777778,0.15,PC,RG,0,Hourly 2018-05-31 19:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
WLHS1,ANDREW PICKENS RAWS,34.811666666667,-83.125,0.09,PC,RG,0,Hourly 2018-05-31 19:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
CHGG1,CHATTOOGA #1 RAWS,34.640277777778,-83.521944444444,0.16,PC,RG,0,Hourly 2018-05-31 19:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
CGVV2,CRAIG VALLEY RAWS NR. NEW CASTLE 2 NE,37.522222222222,-80.079722222222,0.02,PC,RG,0,Hourly 2018-05-31 19:07:00Z / Precip Acc 2018-05-31 19:07:00Z,9999,9999,9999,None
RVZN7,RENDEZVOUS MTN RAWS SITE,36.2275,-81.2975,0.4,PC,RG,0,Hourly 2018-05-31 19:10:00Z / Precip Acc 2018-05-31 19:10:00Z,9999,9999,9999,None
CUWN7,JACKSON CO RAWS,35.316666666667,-83.2,1.08,PC,RG,0,Hourly 2018-05-31 19:10:00Z / Precip Acc 2018-05-31 19:10:00Z,9999,9999,9999,None
IBCN7,BEAR CREEK,35.209166666667,-83.089166666667,0.12,PP,RR,5,05 Min 2018-05-31 19:10:00Z / 05 Min 2018-05-31 19:20:00Z,9999,9999,9999,None
WLFN7,WOLF MOUNTAIN,35.0352777777778,-84.2836111111111,0.99,PP,RR,5,05 Min 2018-05-31 19:10:00Z / 05 Min 2018-05-31 19:50:00Z,1596234900000,1.85,53.5,HPE * 1.01=0.99
PKRN7,PECKERWOOD RIDGE NC,35.186666666667,-84.196666666667,0.56,PP,RR,5,05 Min 2018-05-31 19:15:00Z / 05 Min 2018-05-31 19:45:00Z,1595258200000,1.85,30.3,MRMS * 0.98=0.56
THDN7,THORPE DAM IFLOWS,35.195277777778,-83.151111111111,0.16,PP,RR,5,05 Min 2018-05-31 19:15:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
CCKT1,TELLICO RAWS NEAR TELLICO PLAINS,35.3814,-84.1231,0.85,PC,RG,0,Hourly 2018-05-31 19:19:00Z / Precip Acc 2018-05-31 19:19:00Z,1589244900000,1.54,55.2,HPE * 1.04=0.85
IRCN7,ROBINSON CREEK,35.188333333333,-83.061944444444,0.08,PP,RR,5,05 Min 2018-05-31 19:25:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
IARN7,ARGURA,35.268611111111,-83.040833333333,0.04,PP,RR,5,05 Min 2018-05-31 19:30:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.07,PC,RG,0,Hourly 2018-05-31 19:32:00Z / Precip Acc 2018-05-31 19:32:00Z,9999,9999,9999,None
IRBN7,ROCK BRIDGE,35.200555555556,-82.993055555556,0.04,PP,RR,5,05 Min 2018-05-31 19:35:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
LTYN7,LAKE TOXAWAY,35.124166666667,-82.9075,0.16,PP,RR,5,05 Min 2018-05-31 19:35:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
CTFN7,TROUT FARM,35.577777777778,-83.261388888889,0.04,PP,RR,5,05 Min 2018-05-31 19:40:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
BTNN7,BEETREE RAIN,35.681944444444,-82.400833333333,0.36,PP,RR,5,05 Min 2018-05-31 19:40:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
IHBN7,HOG BACK,35.161944444444,-83.003888888889,0.04,PP,RR,5,05 Min 2018-05-31 19:45:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
PFTN7,PISGAH FOREST,35.251388888889,-82.708611111111,0.44,PP,RR,5,05 Min 2018-05-31 19:45:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
ANVN7,VALLEY RIVER AT ANDREWS,35.205833333333,-83.817777777778,0.16,PP,RR,5,05 Min 2018-05-31 19:50:00Z / 05 Min 2018-05-31 19:55:00Z,1595285900000,1.77,9.0,MRMS * 0.89=0.16
EGMN7,EDGEMONT,36.01,-81.7675,0.04,PP,RR,5,05 Min 2018-05-31 19:50:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
