lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
GTFT1,Grotto Falls TN,35.693888888889,-83.466666666667,0.4,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:25:00Z,1584264710000,1.22,32.8,MRMS * 2.5=0.4
CLUG1,Carsonville Hwy. 19,32.721388888889,-84.2325,0.01,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
EGRW2,EGERIA IFLOWS,37.5422222222222,-81.1994444444444,0.04,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GTTT1,GATLINBURG,35.713611,-83.5125,0.08,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1584264710000,1.22,6.6,DHR * 1.14=0.08
NERN7,MF NEW RIVER IFLOWS SG,36.2044444444444,-81.6494444444444,0.02,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
WTMV2,WHITETOP MOUNTAIN VA,36.633333333333,-81.6,0.04,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,1489284800000,1.63,2.5,None
PKST1,PARKSVILLE,35.095,-84.649166666667,0.2,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596211390000,1.77,11.3,None
STWT1,STONEWALL,36.19,-85.904722222222,0.02,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
BLF,BLUEFIELD FAA AIRPOR,37.3,-81.216667,0.05,PP,RZ,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
NBOV2,NEBO IFLOWS,36.9008333333333,-81.425,0.08,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
MBHV2,MOUNTAIN LAKE BIO IFLOWS,37.375555555556,-80.524722222222,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:40:00Z,9999,9999,9999,None
MABW2,MEADOW BLUFF IFLOWS,37.909444444444,-80.667777777778,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
FALT1,FALL CREEK,35.6825,-85.308611111111,1.23,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:35:00Z,1591284000000,1.22,3.3,None
POTV2,POTTS MTN. IFLOWS,37.536111111111,-80.230277777778,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
SERN7,SPEAR,36.024166666667,-82.021666666667,0.08,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:35:00Z,9999,9999,9999,None
SLAV2,SLATE MTN. IFLOWS,36.778333333333,-80.392222222222,0.08,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
DERT1,DEROSSETT,35.963055555556,-85.281388888889,0.03,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
PIPW2,BLUESTONE R. AT PIPESTEM,37.543888888889,-81.010555555556,0.1,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
WLFN7,WOLF MOUNTAIN,35.0352777777778,-84.2836111111111,0.08,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,1596234900000,1.81,4.4,None
GIFT1,Grotto Falls,35.6806,-83.4637,0.08,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:25:00Z,1584264710000,1.22,6.6,DHR * 1.14=0.08
HIWN7,HIWASSEE DAM,35.150797,-84.178608,0.01,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595257900000,1.77,0.6,DPR * 0.5=0.01
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
RBWT1,BRENTWOOD,36.041944444444,-86.875277777778,0.05,PP,RZ,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
SMFV2,MF HOLSTON R. AT SEVEN MILE FORD IFLW/USGS,36.807222222222,-81.622222222222,0.24,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
COOT1,Cookeville,36.1069444444444,-85.5047222222222,0.72,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BBKT1,BURBANK TN,36.148333333333,-82.101388888889,0.03,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1580229500000,1.85,1.6,None
LBYV2,LITTLE BRUSHY IFLOWS,36.988055555556,-81.475555555556,0.02,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
BALW2,BALLARD IFLOWS,37.475,-80.7616666666667,0.36,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
CHOG1,Choestoe,34.8,-83.9,0.03,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.12,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:20:00Z,9999,9999,9999,None
HLX,TWIN COUNTY APT,36.7661111111111,-80.8238888888889,0.17,PP,RZ,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
EGMN7,EDGEMONT,36.01,-81.7675,0.2,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:15:00Z,9999,9999,9999,None
MATW2,MATAOKA IFLOWS,37.41,-81.248333333333,0.04,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.24,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
HWEG1,Hiawassee,34.883888888889,-83.721666666667,0.01,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
NRVV2,NRV AP IFLOWS,37.139166666667,-80.681388888889,0.12,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
MRNV2,MARION TVA RG,36.8544444444444,-81.4819444444445,0.14,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
BONN7,BOONE RG (TVA),36.1963888888889,-81.67,0.02,PC,RG,0,Hourly 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
SNKG1,Whitesburg,33.529444444444,-84.928333333333,0.01,PC,RG,0,Precip Acc 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
WLLV2,WILLIS DCP,36.86,-80.48,0.01,PC,RG,0,Precip Acc 2018-05-31 17:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
CHON7,CHEOAH RAWS,35.333333333333,-83.816666666667,0.03,PC,RG,0,Hourly 2018-05-31 17:05:00Z / Precip Acc 2018-05-31 17:05:00Z,9999,9999,9999,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.18,PC,RG,0,Hourly 2018-05-31 17:05:00Z / Precip Acc 2018-05-31 17:05:00Z,1561296450000,1.78,10.1,DHR * 0.36=0.18
PIRW2,PIPESTEM RAWS,37.526388888889,-80.999166666667,0.15,PC,RG,0,Hourly 2018-05-31 17:17:00Z / Precip Acc 2018-05-31 17:17:00Z,9999,9999,9999,None
GLBN7,GLOBE,36.038333333333,-81.712222222222,0.04,PP,RR,5,05 Min 2018-05-31 17:25:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
STCN7,STACKROCK CREEK RAWS LINVILLE,36.07,-81.799166666667,0.08,PC,RG,0,Hourly 2018-05-31 17:28:00Z / Precip Acc 2018-05-31 17:28:00Z,9999,9999,9999,None
IGGT1,Indian Grave Gap RAWS,35.6236,-83.8083,0.1,PC,RG,0,Hourly 2018-05-31 17:31:00Z / Precip Acc 2018-05-31 17:31:00Z,1589269200000,1.46,6.8,DPR * 0.33=0.1
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.01,PC,RG,0,Hourly 2018-05-31 17:32:00Z / Precip Acc 2018-05-31 17:32:00Z,9999,9999,9999,None
