lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
HLTV2,HILTON,36.65,-82.4666666666667,0.03,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1578251200000,2.65,1.1,DPR * 0.75=0.03
DNGV2,CLINCH RIVER AT DUNGANNON,36.830555555556,-82.461388888889,0.08,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1590258100000,2.73,2.9,HPE * 1.14=0.08
BALW2,BALLARD IFLOWS,37.475,-80.7616666666667,0.36,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
PBCV2,POUND RIVER BELOW COLD CAMP CREEK NEAR POUND,37.121944444444,-82.598611111111,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504266100000,2.19,0.5,DPR * 1.0=0.01
MSTT1,EAST MORRISTOWN,36.2725,-83.226111111111,0.03,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1581259700000,2.74,1.1,DHR * 1.0=0.03
FONN7,FONTANA,35.450277777778,-83.805277777778,0.1,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
HLX,TWIN COUNTY APT,36.7661111111111,-80.8238888888889,0.17,PP,RZ,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
FTGV2,POUND,37.0944,-82.6994,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504269600000,2.05,1.0,MRMS * 0.67=0.02
CSVT1,Crossville NCDC CRN Site,36.013888888889,-85.134444444444,0.15,PP,RG,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:10:00Z,9999,9999,9999,None
PTGV2,PISTOL GAP VA,37.1333333333333,-81.9333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1504246290000,2.84,1.4,None
COOT1,Cookeville,36.1069444444444,-85.5047222222222,0.77,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
WBOT1,Watts Bar Dam,35.6166666666667,-84.7833333333333,0.5,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1594293000000,2.91,17.2,DPR * 0.96=0.5
LEBV2,LEBANON,36.9091666666667,-82.0608333333333,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1590276410000,2.55,0.8,DHR * 1.0=0.02
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
GVST1,TEMPERANCE HALL,36.086944444444,-85.907222222222,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BYGT1,BYRDSTOWN,36.561111111111,-85.072222222222,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
NBOV2,NEBO IFLOWS,36.9008333333333,-81.425,0.08,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
VJI,VA HIGHLANDS AIRPORT,36.6869444444444,-82.0336111111111,0.16,PP,RZ,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 18:00:00Z,1579256100000,2.34,6.8,MRMS * 1.78=0.16
RDDT1,RODDY,35.765555555556,-84.7775,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1586214170000,3.24,0.6,DPR * 0.4=0.02
STVV2,SALTVILLE PRECIP (TVA),36.887222,-81.7675,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 16:45:00Z,9999,9999,9999,None
SKYN7,SKYLAND 5 W CRN,35.495,-82.615,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CHOG1,Choestoe,34.8,-83.9,0.03,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
REDG1,Reidsville 3W,32.078333333333,-82.1775,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CKEN7,CHEROKEE 8 NE,35.570555555556,-83.242777777778,0.12,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
MNYT1,Monterey,36.1425,-85.270833333333,0.24,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
PEEV2,PETERS CREEK IFLOWS,37.322777777778,-80.02,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
BCDV2,BIG STONE GAP - BIG CHERRY DAM,36.838333333333,-82.671666666667,0.16,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1590256420000,2.68,6.0,MRMS * 1.23=0.16
AHNT1,ATHENS,35.467777777778,-84.585555555556,0.2,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595218790000,2.77,7.2,DPR * 1.0=0.2
CEHT1,CENTER HILL DAM,36.0975,-85.827222222222,0.34,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
FNKN7,FRANKLIN DCP,35.2,-83.380277777778,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 16:45:00Z,9999,9999,9999,None
FTBV2,CLINCH RIVER AT FORT BLACKMORE,36.766111111111,-82.5825,0.12,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:40:00Z,1590255900000,2.62,4.6,MRMS * 1.33=0.12
SMFV2,MF HOLSTON R. AT SEVEN MILE FORD IFLW/USGS,36.807222222222,-81.622222222222,0.24,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
DRGV2,FLAT GAP,37.0166666666667,-82.6833333333333,0.24,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1590269100000,1.84,13.0,None
SLLT1,RED BOILING SPRINGS,36.552222222222,-85.857222222222,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
SWET1,SWEETWATER,35.5833333333333,-84.4666666666667,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1586238790000,2.74,0.7,DPR * 0.25=0.02
VSUV2,VESUVIUS IFLOWS,37.915,-79.1944444444444,0.08,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:40:00Z,9999,9999,9999,None
ALPT1,Alpine,36.396944444444,-85.174444444444,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
HOPW2,BLUE BEND,37.925556,-80.265556,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
PELT1,Pelham,35.296666666667,-85.869722222222,0.36,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
SNCV2,STONE CREEK AT PENNINGTON GAP,36.773888888889,-83.0325,0.08,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1591285900000,2.03,3.9,DHR * 1.0=0.08
EGRW2,EGERIA IFLOWS,37.5422222222222,-81.1994444444444,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
NFPV2,NF POUND RIVER AT POUND (TAILWATER),37.125555555556,-82.626666666667,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1504267000000,2.19,0.5,DHR * 1.0=0.01
ABDV2,ABINGDON,36.685833333333,-81.983333333333,0.11,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1579258900000,2.5,4.4,MRMS * 1.0=0.11
PMTV2,BIG STONE GAP,36.85,-82.65,0.28,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1590256410000,2.5,11.2,MRMS * 2.15=0.28
CHPT1,CHEATHAM DAM HEADWATER,36.314444444444,-87.2275,0.08,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
PKCV2,ST. CHARLES,36.8,-83.0833333333333,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1591286100000,2.24,1.8,HPE * 0.8=0.04
ARTT1,Arthur TN,36.541666666667,-83.630277777778,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1591239000000,2.93,0.3,MRMS * 1.0=0.01
SUGV2,SUGARLOAF MTN IFLOWS,37.238611111111,-80.041944444444,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GTTT1,GATLINBURG,35.713611,-83.5125,0.08,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1584264710000,2.89,2.8,DHR * 1.0=0.08
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.24,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
HOTN7,BARNARD,35.883333333333,-82.74,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
POTV2,POTTS MTN. IFLOWS,37.536111111111,-80.230277777778,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
BONN7,BOONE RG (TVA),36.1963888888889,-81.67,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.24,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
WTMV2,WHITETOP MOUNTAIN VA,36.633333333333,-81.6,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1489284800000,2.53,1.6,MRMS * 1.33=0.04
MTRV2,MOUNT ROGERS,36.807778,-81.424444,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
PIPW2,BLUESTONE R. AT PIPESTEM,37.543888888889,-81.010555555556,0.1,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
ISOT1,ISOLINE,36.078055555556,-84.889444444444,0.27,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
GBOT1,GAINESBORO,36.351111111111,-85.545555555556,0.22,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
NOTV2,NORTH MTN IFLOWS,37.845555555556,-79.606111111111,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:15:00Z,9999,9999,9999,None
SLAV2,SLATE MTN. IFLOWS,36.778333333333,-80.392222222222,0.08,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
DELT1,DEL RIO,35.886666666667,-82.974444444444,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1582234221000,2.95,0.3,MRMS * 1.0=0.01
PEGV2,PENNINGTON GAP,36.75,-83.0166666666667,0.28,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1591281000000,2.26,12.4,MRMS * 2.8=0.28
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.12,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
FLTN7,FLETCHER 4 W CRN,35.418611111111,-82.556666666667,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CKYT1,Chuckey,36.219166666667,-82.702777777778,0.08,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1585235810000,2.2,3.6,MRMS * 1.0=0.08
JNCT1,GAINESBORO,36.433888888889,-85.672222222222,0.13,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
LIBS1,TWELVE MILE CREEK NR LIBERTY,34.801388888889,-82.748611111111,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CTHT1,Carthage,36.248055555556,-85.955277777778,0.05,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
MBLN7,MARBLE,35.1883333333333,-83.9186111111111,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1595284000000,2.6,0.4,DHR * 1.0=0.01
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.12,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:35:00Z,1591284000000,2.07,5.8,DHR * 1.0=0.12
CLET1,CLEVELAND,35.183611111111,-84.821388888889,0.07,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595219249000,2.95,2.4,DPR * 0.78=0.07
GIRG1,Girard 8NNW,33.15,-81.7561111111111,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
SAMN7,SAMS GAP,35.954444444444,-82.561666666667,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
NCCT1,Mile Straight,35.2111111,-85.215278,0.09,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1594252300000,2.85,3.2,DPR * 1.0=0.09
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,0.13,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595217100000,2.76,4.7,DHR * 0.81=0.13
RBKV2,WISE,36.9,-82.5333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
LVGT1,Livingston,36.383333333333,-85.316666666667,0.09,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
STLT1,Statesville,36.018333333333,-86.120833333333,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
CHA,LOVELL FIELD CHATTANOOGA,35.0247222222222,-85.2033333333333,0.03,PP,RZ,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 18:00:00Z,1594241900000,2.77,1.1,HPE * 0.6=0.03
EMGT1,ELLIS MILLS,36.310833333333,-87.554166666667,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
GIFT1,Grotto Falls,35.6806,-83.4637,0.16,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:25:00Z,1584264710000,2.89,5.5,MRMS * 1.0=0.16
JOEV2,JONES CREEK IFLOWS,36.695,-79.865555555556,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
ACST1,Ashland City,36.32,-87.051111111111,0.05,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
MABW2,MEADOW BLUFF IFLOWS,37.909444444444,-80.667777777778,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
LFTT1,Lafayette,36.5208333333333,-86.0261111111111,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
YOSV2,YOST IFLOWS,38.051666666667,-79.541111111111,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
PENT1,Penitentiary Branch,36.439166666667,-85.595,0.16,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
HIWN7,HIWASSEE DAM,35.150797,-84.178608,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595257900000,2.99,0.3,DPR * 0.5=0.01
RBDS1,RICHARD B RUSSELL LAKE NR CALHOUN FALLS SC,34.101111111111,-82.618055555556,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
FGPT1,MULBERRY,36.5888888888889,-83.2277777777778,0.21,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1591254900000,2.63,8.0,None
DERT1,DEROSSETT,35.963055555556,-85.281388888889,0.08,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
BGLT1,BIG LICK,35.817222222222,-85.036111111111,0.04,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
ALRW2,ALDERSON IFLOWS,37.727777777778,-80.646666666667,0.16,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
FALT1,FALL CREEK,35.6825,-85.308611111111,1.24,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
SCHG1,Suches 4NW,34.719722222222,-84.065,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
WWLT1,WHITWELL,35.208611111111,-85.519444444444,0.09,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1597234100000,2.91,3.1,MRMS * 0.64=0.09
FLDT1,Ft. Loudon Dam (Lenoir City 1E),35.7922222222222,-84.2455555555556,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1586251410000,3.12,0.3,MRMS * 0.5=0.01
BYBV2,BONNY BLUE,36.8327777777778,-83.0755555555555,0.12,PP,RR,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 17:00:00Z,1591286600000,1.91,6.3,MRMS * 1.0=0.12
CPRT1,COPPERHILL TN,35.003888888889,-84.386944444444,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596219100000,3.26,0.3,DPR * 1.0=0.01
DUFV2,DUFFIELD,36.7166666666667,-82.8,0.05,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1590238790000,2.48,2.0,HPE * 1.0=0.05
STWT1,STONEWALL,36.19,-85.904722222222,0.26,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
LWB,LEWISBURG AWOS,37.858333333333,-80.399722222222,0.23,PP,RZ,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
SYVN7,SYLVA TVA RAIN,35.373055555556,-83.241388888889,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,0.76,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1597297500000,2.72,27.9,HPE * 0.36=0.76
RACT1,Raccoon Mountain,35.056388888889,-85.3875,0.02,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1594217900000,3.05,0.7,MRMS * 1.0=0.02
EFKN7,EAST FORK DAM TANASEE CK,35.213333333333,-83.002222222222,0.01,PP,RZ,1001,Hourly 2018-05-31 12:00:00Z / Hourly 2018-05-31 16:00:00Z,9999,9999,9999,None
DUNT1,Dunlap,35.3633,-85.3806,0.06,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1597274100000,2.52,2.4,DHR * 1.0=0.06
MBHV2,MOUNTAIN LAKE BIO IFLOWS,37.375555555556,-80.524722222222,0.04,PP,RR,5,Hourly 2018-05-31 12:00:00Z / 05 Min 2018-05-31 17:40:00Z,9999,9999,9999,None
CLUG1,Carsonville Hwy. 19,32.721388888889,-84.2325,0.01,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
DYNT1,DAYTON,35.496666666667,-85.016111111111,0.3,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1594272210000,2.83,10.6,HPE * 0.26=0.3
BRDG1,Blue Ridge Dam,34.880833333333,-84.281944444444,0.06,PC,RG,0,Hourly 2018-05-31 12:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
