lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
PKRN7,PECKERWOOD RIDGE NC,35.186666666667,-84.196666666667,0.02,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:35:00Z,1595258200000,9999,9999,None
EMGT1,ELLIS MILLS,36.310833333333,-87.554166666667,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.48,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
PTST1,PETROS,36.1,-84.45,0.71,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1593229100000,9999,9999,None
APLV2,APPALACHIA,36.898333333333,-82.788333333333,0.2,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
NBOV2,NEBO IFLOWS,36.9008333333333,-81.425,0.08,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
DYNT1,DAYTON,35.496666666667,-85.016111111111,0.3,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1594272210000,9999,9999,None
GIFT1,Grotto Falls,35.6806,-83.4637,0.16,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:25:00Z,1584264710000,9999,9999,None
LUTT1,LUTTRELL,36.207777777778,-83.746388888889,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1581229000000,9999,9999,None
GVRS1,GREENVILLE 1 S,34.798055555556,-82.365,0.48,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
CPRT1,COPPERHILL TN,35.003888888889,-84.386944444444,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596219100000,9999,9999,None
CEPN7,E FK PIGEON RVR,35.461666666667,-82.870277777778,0.11,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:50:00Z,9999,9999,9999,None
CHHT1,CHURCH HILL,36.521111111111,-82.7375,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 16:45:00Z,1581295900000,9999,9999,None
ROEV2,FALLING BRANCH IFLOWS,37.125277777778,-80.378055555556,0.12,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
FALT1,FALL CREEK,35.6825,-85.308611111111,1.24,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
DISV2,DISMAL,37.247222,-80.854722,0.08,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.12,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
STMN7,STRATTON MEADOWS,35.341944444444,-84.029444444444,0.19,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
GSP,GSP AIRPORT,34.898888888889,-82.213888888889,0.09,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
JNCT1,GAINESBORO,36.433888888889,-85.672222222222,0.13,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
TFLG1,TALLULAH FALLS PWR HOUSE,34.731944444444,-83.375833333333,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
PTGV2,PISTOL GAP VA,37.1333333333333,-81.9333333333333,0.08,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1504246290000,9999,9999,None
SNCV2,STONE CREEK AT PENNINGTON GAP,36.773888888889,-83.0325,0.08,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1591285900000,9999,9999,None
SYVN7,SYLVA TVA RAIN,35.373055555556,-83.241388888889,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
NTYG1,Nottely Dam Automated Rain Gage,34.9608333333333,-84.0869444444444,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
HLX,TWIN COUNTY APT,36.7661111111111,-80.8238888888889,0.17,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
BUEV2,BUSTED ROCK #2 IFLOWS,36.6888888888889,-80.3744444444444,0.12,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
BCB,VA TECH AIRPORT,37.2075,-80.408333333333,0.01,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
FLTN7,FLETCHER 4 W CRN,35.418611111111,-82.556666666667,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
SUGV2,SUGARLOAF MTN IFLOWS,37.238611111111,-80.041944444444,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
NFPV2,NF POUND RIVER AT POUND (TAILWATER),37.125555555556,-82.626666666667,0.05,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1504267000000,9999,9999,None
FTGV2,POUND,37.0944,-82.6994,0.04,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504269600000,9999,9999,None
BGLT1,BIG LICK,35.817222222222,-85.036111111111,0.04,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BCDV2,BIG STONE GAP - BIG CHERRY DAM,36.838333333333,-82.671666666667,0.2,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1590256420000,9999,9999,None
BRDG1,Blue Ridge Dam,34.880833333333,-84.281944444444,0.09,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
MNYT1,Monterey,36.1425,-85.270833333333,0.24,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
WLMS1,WILLIAMSTON DCP,34.620555555556,-82.482222222222,0.16,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
STVV2,SALTVILLE PRECIP (TVA),36.887222,-81.7675,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 16:45:00Z,9999,9999,9999,None
FONN7,FONTANA,35.450277777778,-83.805277777778,0.1,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
CHA,LOVELL FIELD CHATTANOOGA,35.0247222222222,-85.2033333333333,0.03,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,1594241900000,9999,9999,None
LOZ,London,37.083333,-84.066667,0.06,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
KRKV2,KONNAROCK,36.6666666666667,-81.6,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
GBOT1,GAINESBORO,36.351111111111,-85.545555555556,0.22,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
ARTT1,Arthur TN,36.541666666667,-83.630277777778,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1591239000000,9999,9999,None
DURS1,FOUNTAIN INN 2 NE,34.7125,-82.161666666667,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
STWT1,STONEWALL,36.19,-85.904722222222,0.27,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
CKEN7,CHEROKEE 8 NE,35.570555555556,-83.242777777778,0.12,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
MBHV2,MOUNTAIN LAKE BIO IFLOWS,37.375555555556,-80.524722222222,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:40:00Z,9999,9999,9999,None
HDSN7,HIGHLANDS DCP,35.070277777778,-83.216666666667,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
PEGV2,PENNINGTON GAP,36.75,-83.0166666666667,0.28,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1591281000000,9999,9999,None
EPWG1,Epworth,34.903333333333,-84.436111111111,0.16,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
NATV2,NATURAL TUNNEL VA,36.712777777778,-82.7425,0.32,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:25:00Z,1590252100000,9999,9999,None
STLT1,Statesville,36.018333333333,-86.120833333333,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
PFTN7,PISGAH FOREST,35.251388888889,-82.708611111111,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 06:00:00Z,9999,9999,9999,None
BSRV2,BLUESTONE IFLOWS,37.218055555556,-81.347222222222,0.16,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
CHSV2,CHESTNUT KNOB IFLOWS,36.6219444444444,-79.9102777777778,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
COOT1,Cookeville,36.1069444444444,-85.5047222222222,0.77,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
MUGT1,Murfreesboro,35.902777777778,-86.43,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
PBCV2,POUND RIVER BELOW COLD CAMP CREEK NEAR POUND,37.121944444444,-82.598611111111,0.06,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504266100000,9999,9999,None
JOEV2,JONES CREEK IFLOWS,36.695,-79.865555555556,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
BAMT1,KINGSPORT,36.5,-82.616666666667,0.2,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1579214200000,9999,9999,None
AHNT1,ATHENS,35.467777777778,-84.585555555556,0.2,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595218790000,9999,9999,None
DOEV2,DOE RUN CHURCH IFLOWS,36.618611111111,-80.547777777778,0.08,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
CSV,CROSSVILLE MUNICIPAL AIRPORT,35.954166666667,-85.0825,0.11,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
GMU,GREENVILLE DNTOWN APRT,34.848055555556,-82.35,0.18,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
CHOG1,Choestoe,34.8,-83.9,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
DRYV2,DRY POND IFLOWS,36.583611111111,-80.344444444444,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
EGMN7,EDGEMONT,36.01,-81.7675,0.24,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:15:00Z,9999,9999,9999,None
ALPT1,Alpine,36.396944444444,-85.174444444444,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
BYGT1,BYRDSTOWN,36.561111111111,-85.072222222222,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
ROA,ROANOKE AP (ASOS),37.320833,-79.967778,0.03,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
RAMN7,RAMSEY,35.590555555556,-81.567222222222,0.04,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
ISOT1,ISOLINE,36.078055555556,-84.889444444444,0.35,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
LBST1,Lebanon,36.183333333333,-86.2375,0.04,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
AUSG1,Austell,33.776388888889,-84.615555555556,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,0.13,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595217100000,9999,9999,None
MTCG1,MOUNTAIN CITY 2 N,34.929444444444,-83.395833333333,0.1,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
IGPV2,Wise,37.0166666666667,-82.6,0.32,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,1590268000000,9999,9999,None
SCHG1,Suches 4NW,34.719722222222,-84.065,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BLF,BLUEFIELD FAA AIRPOR,37.3,-81.216667,0.05,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
SPWT1,SPEEDWELL,36.45,-83.8833333333333,0.07,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1591223900000,9999,9999,None
VJI,VA HIGHLANDS AIRPORT,36.6869444444444,-82.0336111111111,0.16,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,1579256100000,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.24,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
TURT1,TURTLETOWN,35.1825,-84.438333333333,0.08,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595255510000,9999,9999,None
NCCT1,Mile Straight,35.2111111,-85.215278,0.09,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1594252300000,9999,9999,None
MSTT1,EAST MORRISTOWN,36.2725,-83.226111111111,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1581259700000,9999,9999,None
SPSV2,SALEM PUMP STN IFLOWS,37.286666666667,-80.075277777778,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:50:00Z,9999,9999,9999,None
PELS1,PELHAM,34.856388888889,-82.226388888889,0.21,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
SLAV2,SLATE MTN. IFLOWS,36.778333333333,-80.392222222222,0.08,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
PGPV2,POUND,37.15,-82.6333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1504265900000,9999,9999,None
PTON7,POTATO KNOB,35.413055555556,-83.500555555556,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
DNGV2,CLINCH RIVER AT DUNGANNON,36.830555555556,-82.461388888889,0.36,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1590258100000,9999,9999,None
PICV2,POUND RIVER ABOVE INDIAN CREEK NEAR POUND,37.123888888889,-82.608055555556,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504267000000,9999,9999,None
SAMN7,SAMS GAP,35.954444444444,-82.561666666667,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
CEU,OCONEE CO REG AP,34.671944444444,-82.886666666667,0.01,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
SMFV2,MF HOLSTON R. AT SEVEN MILE FORD IFLW/USGS,36.807222222222,-81.622222222222,0.24,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
MBLN7,MARBLE,35.1883333333333,-83.9186111111111,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1595284000000,9999,9999,None
BMCV2,BIG MOCCASIN CREEK AT GATE CITY,36.642222222222,-82.563611111111,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:55:00Z,1578243200000,9999,9999,None
OQT,OAK RIDGE ASOS,36.0227777777778,-84.2333333333333,0.33,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,1592291200000,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
MRNV2,MARION TVA RG,36.8544444444444,-81.4819444444445,0.14,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
REDG1,Reidsville 3W,32.078333333333,-82.1775,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
MATW2,MATAOKA IFLOWS,37.41,-81.248333333333,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
LEBV2,LEBANON,36.9091666666667,-82.0608333333333,0.05,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1590276410000,9999,9999,None
PELT1,Pelham,35.296666666667,-85.869722222222,0.36,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
SKYN7,SKYLAND 5 W CRN,35.495,-82.615,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CKYT1,Chuckey,36.219166666667,-82.702777777778,0.08,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1585235810000,9999,9999,None
EFLN7,TUXEDO HYDRO STATION,35.245833333333,-82.389166666667,0.01,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 16:00:00Z,9999,9999,9999,None
POTV2,POTTS MTN. IFLOWS,37.536111111111,-80.230277777778,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
YOSV2,YOST IFLOWS,38.051666666667,-79.541111111111,0.04,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,0.77,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1597297500000,9999,9999,None
AVLN7,ASHEVILLE,35.609166666667,-82.578611111111,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
WTBT1,WARTBURG,36.1166666666667,-84.6,0.39,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1593243000000,9999,9999,None
EGRW2,EGERIA IFLOWS,37.5422222222222,-81.1994444444444,0.08,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
LXGV2,LEXINGTON IFLOWS,37.791111111111,-79.43,0.04,PP,RR,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
SWET1,SWEETWATER,35.5833333333333,-84.4666666666667,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1586238790000,9999,9999,None
PIPW2,BLUESTONE R. AT PIPESTEM,37.543888888889,-81.010555555556,0.1,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
HIWN7,HIWASSEE DAM,35.150797,-84.178608,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595257900000,9999,9999,None
CSQG1,SOQUE RIVER AT GA 197 NR CLARKSVILLE,34.618611111111,-83.528888888889,0.01,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
VSUV2,VESUVIUS IFLOWS,37.915,-79.1944444444444,0.12,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:40:00Z,9999,9999,9999,None
BBKT1,BURBANK TN,36.148333333333,-82.101388888889,0.03,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1580229500000,9999,9999,None
CLET1,CLEVELAND,35.183611111111,-84.821388888889,0.07,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595219249000,9999,9999,None
JCSS1,JOCASSEE DAM,34.956944444444,-82.919722222222,0.05,PP,RZ,1001,Hourly 2018-05-31 06:00:00Z / Hourly 2018-05-31 16:00:00Z,9999,9999,9999,None
SOLT1,BEAVER CREEK AT SOLWAY,35.965,-84.178611111111,0.58,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:10:00Z,1592261000000,9999,9999,None
RLDV2,RICHLANDS PRECIP (TVA),37.0961111111111,-81.8358333333333,0.02,PC,RG,0,Hourly 2018-05-31 06:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.56,PP,RR,5,Hourly 2018-05-31 06:00:00Z / 05 Min 2018-05-31 17:20:00Z,9999,9999,9999,None
