lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
NPOL1,North Pole,90.00,00.00,0.00,RR,ts,1001,00-00-0000 00:00:00/00-00-0000 00:00:00,NCZ000,100.00,0,None
WTMV2,WHITETOP MOUNTAIN VA,36.633333333333,-81.6,0.04,PP,RR,1001,Hourly 2018-05-31 16:00:00Z / Hourly 2018-05-31 17:00:00Z,1489284800000,1.87,2.1,MRMS * 1.33=0.04
RBKV2,WISE,36.9,-82.5333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 16:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GVST1,TEMPERANCE HALL,36.086944444444,-85.907222222222,0.01,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
ABDV2,ABINGDON,36.685833333333,-81.983333333333,0.11,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1579258900000,1.71,6.4,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,0.64,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1597297500000,1.85,34.6,HPE * 0.31=0.64
TUNN7,TUNI CREEK NC,35.088055555556,-83.738888888889,0.04,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 17:05:00Z,1595294300000,2.11,1.9,None
NFRN7,NORTH FORK RAIN,35.709166666667,-82.328611111111,0.04,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 16:00:00Z,9999,9999,9999,None
HLX,TWIN COUNTY APT,36.7661111111111,-80.8238888888889,0.17,PP,RZ,1001,Hourly 2018-05-31 16:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
MLRN7,MILLS RIVER,35.385555555556,-82.560833333333,0.12,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 16:00:00Z,9999,9999,9999,None
MTRV2,MOUNT ROGERS,36.807778,-81.424444,0.04,PP,RR,1001,Hourly 2018-05-31 16:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
JNCT1,GAINESBORO,36.433888888889,-85.672222222222,0.13,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
PKST1,PARKSVILLE,35.095,-84.649166666667,0.2,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596211390000,2.07,9.7,DHR * 1.0=0.2
BBKT1,BURBANK TN,36.148333333333,-82.101388888889,0.03,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1580229500000,2.13,1.4,DHR * 1.0=0.03
FALT1,FALL CREEK,35.6825,-85.308611111111,1.24,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.12,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 17:35:00Z,1591284000000,1.41,8.5,None
POTV2,POTTS MTN. IFLOWS,37.536111111111,-80.230277777778,0.04,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
TURT1,TURTLETOWN,35.1825,-84.438333333333,0.01,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1595255510000,1.99,0.5,HPE * 1.0=0.01
LBST1,Lebanon,36.183333333333,-86.2375,0.01,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.08,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
PIPW2,BLUESTONE R. AT PIPESTEM,37.543888888889,-81.010555555556,0.1,PC,RG,0,Hourly 2018-05-31 16:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
