lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
HIWN7,HIWASSEE DAM,35.150797,-84.178608,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595257900000,2.32,0.4,DPR * 0.5=0.01
NATV2,NATURAL TUNNEL VA,36.712777777778,-82.7425,0.08,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:25:00Z,1590252100000,1.89,4.2,None
ALPT1,Alpine,36.396944444444,-85.174444444444,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
CPRT1,COPPERHILL TN,35.003888888889,-84.386944444444,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596219100000,2.53,0.4,DPR * 1.0=0.01
FALT1,FALL CREEK,35.6825,-85.308611111111,1.24,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
ISOT1,ISOLINE,36.078055555556,-84.889444444444,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
JNCT1,GAINESBORO,36.433888888889,-85.672222222222,0.13,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.04,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
SLAV2,SLATE MTN. IFLOWS,36.778333333333,-80.392222222222,0.08,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
GVST1,TEMPERANCE HALL,36.086944444444,-85.907222222222,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,0.12,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1595217100000,2.17,5.5,DHR * 0.8=0.12
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.12,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.28,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:20:00Z,9999,9999,9999,None
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.12,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:35:00Z,1591284000000,1.59,7.5,None
TUNN7,TUNI CREEK NC,35.088055555556,-83.738888888889,0.06,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:05:00Z,1595294300000,2.4,2.5,None
RCHN7,DUCKETT TOP,35.765833333333,-82.84,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 15:00:00Z,9999,9999,9999,None
POTV2,POTTS MTN. IFLOWS,37.536111111111,-80.230277777778,0.04,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
PMTV2,BIG STONE GAP,36.85,-82.65,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,1590256410000,1.91,2.1,None
SMFV2,MF HOLSTON R. AT SEVEN MILE FORD IFLW/USGS,36.807222222222,-81.622222222222,0.24,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
ABDV2,ABINGDON,36.685833333333,-81.983333333333,0.11,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1579258900000,1.94,5.7,DPR * 1.0=0.11
HLX,TWIN COUNTY APT,36.7661111111111,-80.8238888888889,0.17,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
BKHV2,ABINGDON,36.7166666666667,-82.0666666666667,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,1578253590000,2.09,1.9,MRMS * 0.8=0.04
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.24,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
SWET1,SWEETWATER,35.5833333333333,-84.4666666666667,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1586238790000,2.15,0.5,None
SERN7,SPEAR,36.024166666667,-82.021666666667,0.12,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:35:00Z,9999,9999,9999,None
CLUG1,Carsonville Hwy. 19,32.721388888889,-84.2325,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
NBOV2,NEBO IFLOWS,36.9008333333333,-81.425,0.08,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,0.64,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,1597297500000,2.09,30.6,HPE * 0.31=0.64
PKTN7,PUMPKINTOWN,35.252777777778,-83.245277777778,0.44,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:50:00Z,9999,9999,9999,None
CHA,LOVELL FIELD CHATTANOOGA,35.0247222222222,-85.2033333333333,0.03,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,1594241900000,2.14,1.4,HPE * 0.75=0.03
EGMN7,EDGEMONT,36.01,-81.7675,0.24,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:15:00Z,9999,9999,9999,None
LWB,LEWISBURG AWOS,37.858333333333,-80.399722222222,0.23,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
STVV2,SALTVILLE PRECIP (TVA),36.887222,-81.7675,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 16:45:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.12,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
EGRW2,EGERIA IFLOWS,37.5422222222222,-81.1994444444444,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
MBLN7,MARBLE,35.1883333333333,-83.9186111111111,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1595284000000,2.0,0.5,None
ALRW2,ALDERSON IFLOWS,37.727777777778,-80.646666666667,0.16,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
SOLT1,BEAVER CREEK AT SOLWAY,35.965,-84.178611111111,0.55,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:10:00Z,1592261000000,2.01,27.4,None
LBYV2,LITTLE BRUSHY IFLOWS,36.988055555556,-81.475555555556,0.02,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
DERT1,DEROSSETT,35.963055555556,-85.281388888889,0.03,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
LLDN7,LAKE LOGAN DAM,35.420833333333,-82.925,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
LVGT1,Livingston,36.383333333333,-85.316666666667,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
FLDT1,Ft. Loudon Dam (Lenoir City 1E),35.7922222222222,-84.2455555555556,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,1586251410000,2.48,0.4,None
BBKT1,BURBANK TN,36.148333333333,-82.101388888889,0.03,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1580229500000,2.4,1.3,DHR * 1.0=0.03
WTBT1,WARTBURG,36.1166666666667,-84.6,0.3,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1593243000000,2.24,13.4,None
HOTN7,BARNARD,35.883333333333,-82.74,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
CTHT1,Carthage,36.248055555556,-85.955277777778,0.05,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BONN7,BOONE RG (TVA),36.1963888888889,-81.67,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
WLTN7,WALTERS DAM,35.703888888889,-83.041666666667,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
CSV,CROSSVILLE MUNICIPAL AIRPORT,35.954166666667,-85.0825,0.01,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
MATW2,MATAOKA IFLOWS,37.41,-81.248333333333,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
FTBV2,CLINCH RIVER AT FORT BLACKMORE,36.766111111111,-82.5825,0.08,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:40:00Z,1590255900000,2.03,3.9,None
MTRV2,MOUNT ROGERS,36.807778,-81.424444,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
FTGV2,POUND,37.0944,-82.6994,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1504269600000,1.76,0.6,None
COOT1,Cookeville,36.1069444444444,-85.5047222222222,0.77,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
GTTT1,GATLINBURG,35.713611,-83.5125,0.08,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1584264710000,2.05,3.9,DHR * 1.14=0.08
PELT1,Pelham,35.296666666667,-85.869722222222,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
BALW2,BALLARD IFLOWS,37.475,-80.7616666666667,0.36,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:30:00Z,9999,9999,9999,None
OQT,OAK RIDGE ASOS,36.0227777777778,-84.2333333333333,0.27,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,1592291200000,2.24,12.1,None
HWEG1,Hiawassee,34.883888888889,-83.721666666667,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
BLF,BLUEFIELD FAA AIRPOR,37.3,-81.216667,0.05,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
DISV2,DISMAL,37.247222,-80.854722,0.08,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
CMTN7,CHRISTMOUNT RAIN,35.591388888889,-82.291111111111,0.08,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
LEBV2,LEBANON,36.9091666666667,-82.0608333333333,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1590276410000,1.94,1.0,DHR * 1.0=0.02
STLT1,Statesville,36.018333333333,-86.120833333333,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 16:30:00Z,9999,9999,9999,None
HLTV2,HILTON,36.65,-82.4666666666667,0.03,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,1578251200000,2.02,1.5,MRMS * 3.0=0.03
LBST1,Lebanon,36.183333333333,-86.2375,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
STWT1,STONEWALL,36.19,-85.904722222222,0.26,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
CHOG1,Choestoe,34.8,-83.9,0.03,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
CKYT1,Chuckey,36.219166666667,-82.702777777778,0.08,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1585235810000,1.73,4.6,None
SKYN7,SKYLAND 5 W CRN,35.495,-82.615,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
WLLV2,WILLIS DCP,36.86,-80.48,0.02,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
FLTN7,FLETCHER 4 W CRN,35.418611111111,-82.556666666667,0.01,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
DRGV2,FLAT GAP,37.0166666666667,-82.6833333333333,0.08,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,1590269100000,1.42,5.6,None
CHSV2,CHESTNUT KNOB IFLOWS,36.6219444444444,-79.9102777777778,0.04,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
PKST1,PARKSVILLE,35.095,-84.649166666667,0.2,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,1596211390000,2.36,8.5,DHR * 1.0=0.2
CEHT1,CENTER HILL DAM,36.0975,-85.827222222222,0.31,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
PENT1,Penitentiary Branch,36.439166666667,-85.595,0.16,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
MABW2,MEADOW BLUFF IFLOWS,37.909444444444,-80.667777777778,0.04,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:55:00Z,9999,9999,9999,None
VJI,VA HIGHLANDS AIRPORT,36.6869444444444,-82.0336111111111,0.16,PP,RZ,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 18:00:00Z,1579256100000,1.82,8.8,MRMS * 1.78=0.16
IGPV2,Wise,37.0166666666667,-82.6,0.08,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 17:55:00Z,1590268000000,1.69,4.7,None
COHT1,CORDELL HULL HEADWATER,36.291666666667,-85.938888888889,0.06,PC,RG,0,Hourly 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
RBKV2,WISE,36.9,-82.5333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 15:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
YELG1,Northeast Lithonia,33.772777777778,-84.058333333333,6.95,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
HLCG1,Northeast Canton,34.265,-84.473888888889,0.01,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
SNKG1,Whitesburg,33.529444444444,-84.928333333333,0.01,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:45:00Z,9999,9999,9999,None
HOLG1,Chatsworth,34.716666666667,-84.77,0.01,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:00:00Z,9999,9999,9999,None
CHIG1,Chickamauga,34.865833333333,-85.288888888889,0.06,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
EECG1,East Ellijay,34.684166666667,-84.458611111111,0.01,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:30:00Z,9999,9999,9999,None
WETG1,West Point Dam,32.918333333333,-85.188333333333,0.01,PC,RG,0,Precip Acc 2018-05-31 15:00:00Z / Precip Acc 2018-05-31 17:15:00Z,9999,9999,9999,None
DARN7,DAVIDSON RIVER RAWS,35.350555555556,-82.778611111111,0.02,PC,RG,0,Hourly 2018-05-31 15:04:00Z / Precip Acc 2018-05-31 17:04:00Z,9999,9999,9999,None
CHON7,CHEOAH RAWS,35.333333333333,-83.816666666667,0.07,PC,RG,0,Hourly 2018-05-31 15:05:00Z / Precip Acc 2018-05-31 17:05:00Z,9999,9999,9999,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.19,PC,RG,0,Hourly 2018-05-31 15:05:00Z / Precip Acc 2018-05-31 17:05:00Z,1561296450000,2.22,8.6,DPR * 0.13=0.19
COHG1,Cisco 5SE,34.9225,-84.659444444444,0.05,PC,RG,0,Precip Acc 2018-05-31 15:05:00Z / Precip Acc 2018-05-31 17:05:00Z,9999,9999,9999,None
MAHN7,7 MILE RIDGE RAWS,35.803055555556,-82.650277777778,0.01,PC,RG,0,Hourly 2018-05-31 15:08:00Z / Precip Acc 2018-05-31 17:08:00Z,9999,9999,9999,None
WSEV2,Wise,36.9681,-82.5597,0.01,PC,RG,0,Hourly 2018-05-31 15:11:00Z / Precip Acc 2018-05-31 17:11:00Z,9999,9999,9999,None
PIRW2,PIPESTEM RAWS,37.526388888889,-80.999166666667,0.15,PC,RG,0,Hourly 2018-05-31 15:17:00Z / Precip Acc 2018-05-31 17:17:00Z,9999,9999,9999,None
STCN7,STACKROCK CREEK RAWS LINVILLE,36.07,-81.799166666667,0.08,PC,RG,0,Hourly 2018-05-31 15:28:00Z / Precip Acc 2018-05-31 17:28:00Z,9999,9999,9999,None
IGGT1,Indian Grave Gap RAWS,35.6236,-83.8083,0.1,PC,RG,0,Hourly 2018-05-31 15:31:00Z / Precip Acc 2018-05-31 17:31:00Z,1589269200000,2.09,4.8,DPR * 0.33=0.1
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.01,PC,RG,0,Hourly 2018-05-31 15:32:00Z / Precip Acc 2018-05-31 17:32:00Z,9999,9999,9999,None
MLRN7,MILLS RIVER,35.385555555556,-82.560833333333,0.12,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 16:00:00Z,9999,9999,9999,None
CHKN7,ROUND BOTTOM CG RAWS NPS,35.619722222222,-83.206944444444,0.01,PC,RG,0,Hourly 2018-05-31 15:57:00Z / Precip Acc 2018-05-31 17:57:00Z,9999,9999,9999,None
NFRN7,NORTH FORK RAIN,35.709166666667,-82.328611111111,0.04,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 16:00:00Z,9999,9999,9999,None
WLFN7,WOLF MOUNTAIN,35.0352777777778,-84.2836111111111,0.08,PP,RR,1001,05 Min 2018-05-31 16:20:00Z / Hourly 2018-05-31 17:00:00Z,1596234900000,2.36,3.4,None
NERN7,MF NEW RIVER IFLOWS SG,36.2044444444444,-81.6494444444444,0.02,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:05:00Z,9999,9999,9999,None
GTFT1,Grotto Falls TN,35.693888888889,-83.466666666667,0.4,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 17:25:00Z,1584264710000,2.05,19.5,MRMS * 2.5=0.4
RBWT1,BRENTWOOD,36.041944444444,-86.875277777778,0.05,PP,RZ,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GLBN7,GLOBE,36.038333333333,-81.712222222222,0.04,PP,RR,5,05 Min 2018-05-31 17:25:00Z / 05 Min 2018-05-31 17:25:00Z,9999,9999,9999,None
