lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
TNCG1,Dunwoody,33.9233333333333,-84.3038888888889,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
HOLG1,Chatsworth,34.716666666667,-84.77,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
BYNG1,Byron,32.691944444444,-83.701111111111,0.1,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
SNKG1,Whitesburg,33.529444444444,-84.928333333333,0.03,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
ELIG1,Ellijay,34.676111111111,-84.506666666667,0.03,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
HILG1,Frolona,33.340555555556,-85.226944444444,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
IWTG1,Irwinton,32.766388888889,-83.168055555556,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
LIBS1,TWELVE MILE CREEK NR LIBERTY,34.801388888889,-82.748611111111,0.26,PC,RG,0,Hourly 2018-05-31 09:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
SCKG1,Ringgold,34.9186,-85.1255,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
RKMG1,Rockmart,33.998611111111,-85.0525,0.07,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
EECG1,East Ellijay,34.684166666667,-84.458611111111,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
CEHG1,Centralhatchee,33.3919444444444,-85.1136111111111,0.04,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
MNCG1,Ellijay,34.703055555556,-84.539444444444,0.03,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
BWNG1,Bowden,33.492777777778,-85.279166666667,0.57,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
WETG1,West Point Dam,32.918333333333,-85.188333333333,0.02,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
CLFG1,Clinchfield,32.426666666667,-83.644444444444,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
CHIG1,Chickamauga,34.865833333333,-85.288888888889,0.08,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
HLCG1,Northeast Canton,34.265,-84.473888888889,0.03,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
YELG1,Northeast Lithonia,33.772777777778,-84.058333333333,6.95,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
CCFG1,Flintstone,34.9572,-85.3344,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
BVLG1,Byromville,32.195555555556,-83.902222222222,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
ETNG1,Eton,34.827777777778,-84.850833333333,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
DFYG1,Dames Ferry,33.016666666667,-83.727222222222,0.06,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
MACG1,Macon,32.838611111111,-83.620555555556,0.01,PC,RG,0,Precip Acc 2018-05-31 08:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
DARN7,DAVIDSON RIVER RAWS,35.350555555556,-82.778611111111,0.02,PC,RG,0,Hourly 2018-05-31 08:04:00Z / Precip Acc 2018-05-31 19:04:00Z,9999,9999,9999,None
LCLT1,Lenoir City,35.84,-84.3308,0.07,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1586236100000,9999,9999,None
GDCN7,GRANDFATHER RAWS,35.756388888889,-82.043888888889,0.01,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
TCCG1,Suches 6NW,34.765,-84.0744444444444,0.01,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
BLDT1,BLEDSOE STATE FOREST,35.681944444444,-85.273333333333,0.78,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1561296450000,9999,9999,None
TOPN7,WAYAH RAWS,35.166666666667,-83.403055555556,1.0,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
CSFT1,CHUCK SWAN STATE FOREST,36.368888888889,-83.898611111111,0.03,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1591219000000,9999,9999,None
TSQN7,Tusquitee RAWS Murphy,35.0747,-84.1267,0.9,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1595259410000,9999,9999,None
CPMG1,Suches 6SW,34.63,-84.0975,0.01,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
CHON7,CHEOAH RAWS,35.333333333333,-83.816666666667,0.23,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
HCOT1,Morristown,36.2572,-83.2772,0.03,PC,RG,0,Hourly 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1581259410000,9999,9999,None
COHG1,Cisco 5SE,34.9225,-84.659444444444,0.41,PC,RG,0,Precip Acc 2018-05-31 08:05:00Z / Precip Acc 2018-05-31 19:05:00Z,9999,9999,9999,None
WLHS1,ANDREW PICKENS RAWS,34.811666666667,-83.125,0.09,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
BRSG1,Helen 7N,34.802777777778,-83.71,0.02,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
BURT1,BURNS RAWS,36.065,-87.283055555556,0.11,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
TULG1,TALLULAH #1 RAWS,34.905833333333,-83.334444444444,0.01,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
LFFT1,LAYFAYETTE RAWS SITE,36.541111111111,-86.002777777778,0.15,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
CHGG1,CHATTOOGA #1 RAWS,34.640277777778,-83.521944444444,0.19,PC,RG,0,Hourly 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
ONFG1,Adgateville 3SW,33.208333333333,-83.713611111111,0.01,PC,RG,0,Precip Acc 2018-05-31 08:06:00Z / Precip Acc 2018-05-31 19:06:00Z,9999,9999,9999,None
CGVV2,CRAIG VALLEY RAWS NR. NEW CASTLE 2 NE,37.522222222222,-80.079722222222,0.02,PC,RG,0,Hourly 2018-05-31 08:07:00Z / Precip Acc 2018-05-31 19:07:00Z,9999,9999,9999,None
MAHN7,7 MILE RIDGE RAWS,35.803055555556,-82.650277777778,0.01,PC,RG,0,Hourly 2018-05-31 08:08:00Z / Precip Acc 2018-05-31 19:08:00Z,9999,9999,9999,None
CUWN7,JACKSON CO RAWS,35.316666666667,-83.2,1.09,PC,RG,0,Hourly 2018-05-31 08:10:00Z / Precip Acc 2018-05-31 19:10:00Z,9999,9999,9999,None
RVZN7,RENDEZVOUS MTN RAWS SITE,36.2275,-81.2975,0.4,PC,RG,0,Hourly 2018-05-31 08:10:00Z / Precip Acc 2018-05-31 19:10:00Z,9999,9999,9999,None
WSEV2,Wise,36.9681,-82.5597,0.27,PC,RG,0,Hourly 2018-05-31 08:11:00Z / Precip Acc 2018-05-31 19:11:00Z,9999,9999,9999,None
NCVN7,NORTH COVE PINNACLE RAWS,35.816666666667,-81.937222222222,0.16,PC,RG,0,Hourly 2018-05-31 08:16:00Z / Precip Acc 2018-05-31 19:16:00Z,9999,9999,9999,None
PIRW2,PIPESTEM RAWS,37.526388888889,-80.999166666667,0.15,PC,RG,0,Hourly 2018-05-31 08:17:00Z / Precip Acc 2018-05-31 19:17:00Z,9999,9999,9999,None
CCKT1,TELLICO RAWS NEAR TELLICO PLAINS,35.3814,-84.1231,0.96,PC,RG,0,Hourly 2018-05-31 08:19:00Z / Precip Acc 2018-05-31 19:19:00Z,1589244900000,9999,9999,None
SVNS1,Savannah,32.1,-81.08,0.22,PC,RG,0,Hourly 2018-05-31 08:23:00Z / Precip Acc 2018-05-31 19:23:00Z,9999,9999,9999,None
STCN7,STACKROCK CREEK RAWS LINVILLE,36.07,-81.799166666667,0.08,PC,RG,0,Hourly 2018-05-31 08:28:00Z / Precip Acc 2018-05-31 19:28:00Z,9999,9999,9999,None
IGGT1,Indian Grave Gap RAWS,35.6236,-83.8083,0.16,PC,RG,0,Hourly 2018-05-31 08:31:00Z / Precip Acc 2018-05-31 19:31:00Z,1589269200000,9999,9999,None
TOSN7,TOW STRING RAWS,35.536111111111,-83.285,0.52,PC,RG,0,Hourly 2018-05-31 08:32:00Z / Precip Acc 2018-05-31 19:32:00Z,9999,9999,9999,None
COWN7,COW MOUNTAIN RAWS,35.479444444444,-83.327222222222,0.12,PC,RG,0,Hourly 2018-05-31 08:32:00Z / Precip Acc 2018-05-31 19:32:00Z,9999,9999,9999,None
BFYG1,Millhaven 9ENE,32.9388888888889,-81.5027777777778,0.01,PC,RG,0,Precip Acc 2018-05-31 08:45:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
RUTN7,RUTHERFORD CNTY RAWS,35.428611111111,-81.939444444444,0.13,PC,RG,0,Hourly 2018-05-31 08:46:00Z / Precip Acc 2018-05-31 19:46:00Z,9999,9999,9999,None
IARN7,ARGURA,35.268611111111,-83.040833333333,0.04,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
CHKN7,ROUND BOTTOM CG RAWS NPS,35.619722222222,-83.206944444444,0.05,PC,RG,0,Hourly 2018-05-31 08:57:00Z / Precip Acc 2018-05-31 18:57:00Z,9999,9999,9999,None
SFRV2,STONY FORK USFS RAWS,37.0111111111111,-81.1786111111111,0.01,PC,RG,0,Hourly 2018-05-31 08:58:00Z / Precip Acc 2018-05-31 18:58:00Z,9999,9999,9999,None
PKRN7,PECKERWOOD RIDGE NC,35.186666666667,-84.196666666667,0.58,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:45:00Z,1595258200000,9999,9999,None
BDCN7,BEAVERDAM CREEK,35.480833333333,-82.697222222222,0.08,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:00:00Z,9999,9999,9999,None
SSPN7,SOUTH MTNS STATE PARK,35.5825,-81.636111111111,0.08,PP,RR,1001,Hourly 2018-05-31 09:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
GRFN7,GRANITE FALLS,35.872222222222,-81.370277777778,0.24,PP,RR,1001,Hourly 2018-05-31 09:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
PKTN7,PUMPKINTOWN,35.252777777778,-83.245277777778,0.96,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
SERN7,SPEAR,36.024166666667,-82.021666666667,0.28,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
THDN7,THORPE DAM IFLOWS,35.195277777778,-83.151111111111,0.16,PP,RR,5,Hourly 2018-05-31 09:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
ANVN7,VALLEY RIVER AT ANDREWS,35.205833333333,-83.817777777778,0.16,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595285900000,9999,9999,None
WLFN7,WOLF MOUNTAIN,35.0352777777778,-84.2836111111111,1.07,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 19:50:00Z,1596234900000,9999,9999,None
BOCT1,Benton,35.1558,-84.5947,0.04,PC,RG,0,Hourly 2018-05-31 13:05:00Z / Precip Acc 2018-05-31 19:05:00Z,1596212500000,9999,9999,None
RCHN7,DUCKETT TOP,35.765833333333,-82.84,0.04,PP,RR,1001,Hourly 2018-05-31 13:00:00Z / Hourly 2018-05-31 15:00:00Z,9999,9999,9999,None
CMTN7,CHRISTMOUNT RAIN,35.591388888889,-82.291111111111,0.16,PP,RR,1001,Hourly 2018-05-31 13:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
RGCN7,RIDGECREST,35.625833333333,-82.273888888889,0.04,PP,RR,5,Hourly 2018-05-31 13:00:00Z / 05 Min 2018-05-31 19:00:00Z,9999,9999,9999,None
PTON7,POTATO KNOB,35.413055555556,-83.500555555556,0.04,PP,RR,1001,Hourly 2018-05-31 13:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
PCHN7,PEACHTREE,35.1147222222222,-83.9013888888889,0.16,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595291610000,9999,9999,None
EKCN7,PARKWAY SCHOOL IFLOWS,36.2336111111111,-81.5625,0.04,PP,RR,1001,05 Min 2018-05-31 13:30:00Z / Hourly 2018-05-31 14:00:00Z,9999,9999,9999,None
WSGN7,WESSER,35.346944444444,-83.352222222222,1.46,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
IBCN7,BEAR CREEK,35.209166666667,-83.089166666667,0.12,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 19:20:00Z,9999,9999,9999,None
EGMN7,EDGEMONT,36.01,-81.7675,0.28,PP,RR,5,Hourly 2018-05-31 15:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
MRBN7,BEAVER CREEK,35.222222222222,-83.919722222222,1.27,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595285400000,9999,9999,None
MLRN7,MILLS RIVER,35.385555555556,-82.560833333333,0.52,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
NFRN7,NORTH FORK RAIN,35.709166666667,-82.328611111111,0.04,PP,RR,5,Hourly 2018-05-31 16:00:00Z / 05 Min 2018-05-31 16:00:00Z,9999,9999,9999,None
NERN7,MF NEW RIVER IFLOWS SG,36.2044444444444,-81.6494444444444,0.02,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
GTFT1,Grotto Falls TN,35.693888888889,-83.466666666667,0.39,PP,RR,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 18:00:00Z,1584264710000,9999,9999,None
IHBN7,HOG BACK,35.161944444444,-83.003888888889,0.04,PP,RR,5,Hourly 2018-05-31 17:00:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
RBWT1,BRENTWOOD,36.041944444444,-86.875277777778,0.05,PP,RZ,1001,Hourly 2018-05-31 17:00:00Z / Hourly 2018-05-31 17:00:00Z,9999,9999,9999,None
GLBN7,GLOBE,36.038333333333,-81.712222222222,0.04,PP,RR,1001,05 Min 2018-05-31 17:25:00Z / Hourly 2018-05-31 18:00:00Z,9999,9999,9999,None
CTFN7,TROUT FARM,35.577777777778,-83.261388888889,0.04,PP,RR,5,Hourly 2018-05-31 18:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
IRBN7,ROCK BRIDGE,35.200555555556,-82.993055555556,0.04,PP,RR,5,Hourly 2018-05-31 18:00:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
BCPN7,BAILEY CAMP,36.093333333333,-81.634444444444,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
OTTN7,OTTO,35.057777777778,-83.385277777778,0.02,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
IPAN7,PANTHERTOWN,35.167777777778,-83.039166666667,0.28,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
RCMN7,RICH MOUNTAIN,35.176666666667,-82.681666666667,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
BLRN7,BLUE ROCK,35.890833333333,-82.179444444444,0.12,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
KNGN7,KINGS CREEK,35.983055555556,-81.413611111111,0.2,PP,RR,1001,05 Min 2018-05-31 18:35:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
NFCN7,NEWFOUND CREEK,35.625277777778,-82.705833333333,0.04,PP,RR,5,Hourly 2018-05-31 19:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
IRCN7,ROBINSON CREEK,35.188333333333,-83.061944444444,0.08,PP,RR,5,05 Min 2018-05-31 19:25:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
LTYN7,LAKE TOXAWAY,35.124166666667,-82.9075,0.16,PP,RR,5,05 Min 2018-05-31 19:35:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
BTNN7,BEETREE RAIN,35.681944444444,-82.400833333333,0.36,PP,RR,5,05 Min 2018-05-31 19:40:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
PFTN7,PISGAH FOREST,35.251388888889,-82.708611111111,0.44,PP,RR,5,05 Min 2018-05-31 19:45:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
