lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
NCCT1,Mile Straight,35.2111111,-85.215278,0.09,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1594252300000,2.85,3.2,None
LOZ,London,37.083333,-84.066667,0.09,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
BLF,BLUEFIELD FAA AIRPOR,37.3,-81.216667,0.05,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.13,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
GBOT1,GAINESBORO,36.351111111111,-85.545555555556,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
HWEG1,Hiawassee,34.883888888889,-83.721666666667,0.16,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
BBKT1,BURBANK TN,36.148333333333,-82.101388888889,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,1580229500000,3.07,1.0,DHR * 1.0=0.03
BPGT1,Bethpage,36.486111111111,-86.310277777778,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
EMGT1,ELLIS MILLS,36.310833333333,-87.554166666667,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
GVST1,TEMPERANCE HALL,36.086944444444,-85.907222222222,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
TLPT1,TELLICO PLAINS,35.384444444444,-84.323333333333,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1589225890000,3.03,1.0,HPE * 1.5=0.03
DUNT1,Dunlap,35.3633,-85.3806,0.06,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1597274100000,2.64,2.3,DPR * 0.33=0.06
GIFT1,Grotto Falls,35.6806,-83.4637,0.16,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,1584264710000,2.94,5.4,MRMS * 0.59=0.16
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,0.46,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1595217100000,2.73,16.8,DHR * 0.87=0.46
CTHT1,Carthage,36.248055555556,-85.955277777778,0.25,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
LBYV2,LITTLE BRUSHY IFLOWS,36.988055555556,-81.475555555556,0.02,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
SGWN7,WATAUGA R. NR SUGAR GROVE,36.239166666667,-81.822222222222,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
PEGV2,PENNINGTON GAP,36.75,-83.0166666666667,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,1591281000000,2.32,1.3,None
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.48,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:35:00Z,9999,9999,9999,None
HKY,HICKORY REGIONAL AP,35.741111111111,-81.389444444444,0.58,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
BRDG1,Blue Ridge Dam,34.880833333333,-84.281944444444,0.26,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
DYNT1,DAYTON,35.496666666667,-85.016111111111,1.29,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1594272210000,1.89,68.3,MRMS * 1.0=1.29
FALT1,FALL CREEK,35.6825,-85.308611111111,1.49,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
SERN7,SPEAR,36.024166666667,-82.021666666667,0.2,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:30:00Z,9999,9999,9999,None
CSQG1,SOQUE RIVER AT GA 197 NR CLARKSVILLE,34.618611111111,-83.528888888889,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
WTMV2,WHITETOP MOUNTAIN VA,36.633333333333,-81.6,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1489284800000,2.87,1.4,MRMS * 1.33=0.04
WAVN7,WAYNESVILLE 4 S,35.426388888889,-83.010277777778,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
WLGN7,WALLACE GAP,35.1,-83.55,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
FTGV2,POUND,37.0944,-82.6994,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,1504269600000,2.05,0.5,None
CTHG1,CHATTAHOOCHEE RIVER NR LEAF,34.576944444444,-83.635833333333,0.92,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
CPRT1,COPPERHILL TN,35.003888888889,-84.386944444444,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1596219100000,3.27,0.3,DPR * 0.25=0.01
BUTV2,BUTT MTN IFLOWS,37.3691666666667,-80.6230555555556,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
SLLT1,RED BOILING SPRINGS,36.552222222222,-85.857222222222,0.06,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
VJI,VA HIGHLANDS AIRPORT,36.6869444444444,-82.0336111111111,0.16,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,1579256100000,2.34,6.8,MRMS * 1.78=0.16
BKHV2,ABINGDON,36.7166666666667,-82.0666666666667,0.04,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:15:00Z,1578253590000,2.64,1.5,HPE * 0.8=0.04
WWLT1,WHITWELL,35.208611111111,-85.519444444444,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1597234100000,2.83,0.4,DHR * 1.0=0.01
TUNN7,TUNI CREEK NC,35.088055555556,-83.738888888889,0.09,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:05:00Z,1595294300000,3.27,2.8,MRMS * 1.29=0.09
ADNV2,ADNEY GAP IFLOWS,37.1125,-80.125,0.04,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
AVL,ASHEVILLE REG AP,35.431944444444,-82.5375,0.13,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
APLV2,APPALACHIA,36.898333333333,-82.788333333333,0.07,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
FLTN7,FLETCHER 4 W CRN,35.418611111111,-82.556666666667,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
WSGN7,WESSER,35.346944444444,-83.352222222222,1.46,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
IGPV2,Wise,37.0166666666667,-82.6,0.16,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:45:00Z,1590268000000,2.08,7.7,None
AVLN7,ASHEVILLE,35.609166666667,-82.578611111111,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
DRGV2,FLAT GAP,37.0166666666667,-82.6833333333333,0.12,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1590269100000,1.84,6.5,None
BNHV2,BEN HUR,36.7205555555556,-83.1008333333333,0.16,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1591284000000,2.13,7.5,None
COHT1,CORDELL HULL HEADWATER,36.291666666667,-85.938888888889,0.06,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
EPWG1,Epworth,34.903333333333,-84.436111111111,0.1,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
BTDN7,BEETREE DAM,35.6425,-82.399722222222,0.08,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
AHNT1,ATHENS,35.467777777778,-84.585555555556,0.32,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595218790000,2.64,12.1,MRMS * 0.25=0.32
MRNV2,MARION TVA RG,36.8544444444444,-81.4819444444445,0.14,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
CLFT1,Clifton,35.372777777778,-87.983611111111,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
FYGV2,FANCY GAP IFLOWS,36.668055555556,-80.691388888889,0.04,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:15:00Z,9999,9999,9999,None
TRAV2,TRAPPERS LODGE IFLOWS,37.989166666667,-79.802777777778,0.12,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:50:00Z,9999,9999,9999,None
CHSV2,CHESTNUT KNOB IFLOWS,36.6219444444444,-79.9102777777778,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
CSVT1,Crossville NCDC CRN Site,36.013888888889,-85.134444444444,0.17,PP,RG,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 18:10:00Z,9999,9999,9999,None
BYGT1,BYRDSTOWN,36.561111111111,-85.072222222222,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
RBKV2,WISE,36.9,-82.5333333333333,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
BONN7,BOONE RG (TVA),36.1963888888889,-81.67,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
EGRW2,EGERIA IFLOWS,37.5422222222222,-81.1994444444444,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,1.77,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1597297500000,1.46,121.2,HPE * 0.82=1.77
PMTV2,BIG STONE GAP,36.85,-82.65,0.24,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:30:00Z,1590256410000,2.46,9.8,None
SAMN7,SAMS GAP,35.954444444444,-82.561666666667,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
ABDV2,ABINGDON,36.685833333333,-81.983333333333,0.11,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1579258900000,2.46,4.5,MRMS * 1.0=0.11
BGLT1,BIG LICK,35.817222222222,-85.036111111111,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
RDFV2,RADFORD,37.141666666667,-80.569444444444,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
HDSN7,HIGHLANDS DCP,35.070277777778,-83.216666666667,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
DNGV2,CLINCH RIVER AT DUNGANNON,36.830555555556,-82.461388888889,0.08,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1590258100000,2.73,2.9,HPE * 1.33=0.08
DWSG1,Dawsonville,34.357777777778,-84.113611111111,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
GLDV2,GLADESBORO IFLOWS,36.672222222222,-80.616111111111,0.75,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:20:00Z,9999,9999,9999,None
BCDV2,BIG STONE GAP - BIG CHERRY DAM,36.838333333333,-82.671666666667,0.16,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1590256420000,2.61,6.1,MRMS * 2.29=0.16
GEOT1,GEORGETOWN,35.3,-84.95,0.8,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1595211421000,2.8,28.6,MRMS * 1.23=0.8
NFGT1,Newfound Gap TN,35.610833333333,-83.428888888889,0.08,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1584264990000,2.83,2.8,MRMS * 0.57=0.08
CHOG1,Choestoe,34.8,-83.9,0.04,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
PTBT1,Petersburg,35.3266666666667,-86.6538888888889,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
FLDT1,Ft. Loudon Dam (Lenoir City 1E),35.7922222222222,-84.2455555555556,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1586251410000,3.2,0.6,DPR * 0.67=0.02
FNKN7,FRANKLIN DCP,35.2,-83.380277777778,0.42,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
SLAV2,SLATE MTN. IFLOWS,36.778333333333,-80.392222222222,0.12,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
PATN7,PATTERSON DCP,35.991388888889,-81.558333333333,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
NRKV2,NORTH FORK IFLOWS,37.454722222222,-80.528611111111,0.08,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:45:00Z,9999,9999,9999,None
STMN7,STRATTON MEADOWS,35.341944444444,-84.029444444444,1.36,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
SLMN7,SUGARLOAF MTN,35.406666666667,-82.268333333333,0.56,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
PKTN7,PUMPKINTOWN,35.252777777778,-83.245277777778,0.88,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,9999,9999,9999,None
ETOT1,ETOWAH,35.33,-84.520833333333,0.21,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595252310000,2.81,7.5,HPE * 0.88=0.21
NTYG1,Nottely Dam Automated Rain Gage,34.9608333333333,-84.0869444444444,0.64,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
HLTV2,HILTON,36.65,-82.4666666666667,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,1578251200000,2.66,1.1,DHR * 0.75=0.03
SSPN7,SOUTH MTNS STATE PARK,35.5825,-81.636111111111,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
LBST1,Lebanon,36.183333333333,-86.2375,0.03,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
EKCN7,PARKWAY SCHOOL IFLOWS,36.2336111111111,-81.5625,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 14:00:00Z,9999,9999,9999,None
SUPW2,WHITE SULFUR SPGS DCP,37.798333,-80.478333,0.26,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
DUFV2,DUFFIELD,36.7166666666667,-82.8,0.05,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,1590238790000,2.56,2.0,None
HDCG1,Helen,34.700833333333,-83.729444444444,0.14,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
PENT1,Penitentiary Branch,36.439166666667,-85.595,0.16,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
MATW2,MATAOKA IFLOWS,37.41,-81.248333333333,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
OQT,OAK RIDGE ASOS,36.0227777777778,-84.2333333333333,0.28,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,1592291200000,2.83,9.9,HPE * 1.17=0.28
SWET1,SWEETWATER,35.5833333333333,-84.4666666666667,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1586238790000,2.74,0.7,HPE * 0.1=0.02
CTNN7,CANTON,35.548333333333,-82.828888888889,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
CSV,CROSSVILLE MUNICIPAL AIRPORT,35.954166666667,-85.0825,0.11,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
SKYN7,SKYLAND 5 W CRN,35.495,-82.615,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
BCB,VA TECH AIRPORT,37.2075,-80.408333333333,0.22,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
CLMT1,Coalmont,35.345,-85.6963888888889,0.11,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
ISOT1,ISOLINE,36.078055555556,-84.889444444444,0.09,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
GTTT1,GATLINBURG,35.713611,-83.5125,0.09,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1584264710000,2.94,3.1,DHR * 0.9=0.09
LFTT1,Lafayette,36.5208333333333,-86.0261111111111,0.51,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
ALPT1,Alpine,36.396944444444,-85.174444444444,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
WLLV2,WILLIS DCP,36.86,-80.48,0.09,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
NRST1,NORRIS DAM,36.223888888889,-84.091666666667,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,1590211000000,3.31,0.3,DHR * 1.0=0.01
WTBT1,WARTBURG,36.1166666666667,-84.6,0.31,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1593243000000,2.68,11.6,MRMS * 1.07=0.31
IROV2,IRONTO IFLOWS,37.1661111111111,-80.3530555555556,0.47,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
WKHV2,WALKER HOUSE IFLOWS,36.836111111111,-81.578611111111,0.12,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
PCHN7,PEACHTREE,35.1147222222222,-83.9013888888889,0.16,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:55:00Z,1595291610000,3.11,5.1,HPE * 0.62=0.16
GRTT1,Great Falls,35.808055555556,-85.633611111111,0.2,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
STLT1,Statesville,36.018333333333,-86.120833333333,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 18:30:00Z,9999,9999,9999,None
TFLG1,TALLULAH FALLS PWR HOUSE,34.731944444444,-83.375833333333,0.07,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
DLPV2,DUNLAP CREEK DCP,37.8027777777778,-80.0469444444444,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,9999,9999,9999,None
CKEN7,CHEROKEE 8 NE,35.570555555556,-83.242777777778,0.42,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:15:00Z,9999,9999,9999,None
CHA,LOVELL FIELD CHATTANOOGA,35.0247222222222,-85.2033333333333,0.03,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,1594241900000,2.84,1.1,HPE * 0.75=0.03
WAMV2,WARM SPRINGS MTN IFLOWS,37.871388888889,-79.888055555556,0.16,PP,RR,5,Hourly 2018-05-31 14:00:00Z / 05 Min 2018-05-31 19:40:00Z,9999,9999,9999,None
WNRG1,Winder,34.045833333333,-83.711666666667,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:45:00Z,9999,9999,9999,None
SYVN7,SYLVA TVA RAIN,35.373055555556,-83.241388888889,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,9999,9999,9999,None
STVV2,SALTVILLE PRECIP (TVA),36.887222,-81.7675,0.02,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 18:45:00Z,9999,9999,9999,None
TURT1,TURTLETOWN,35.1825,-84.438333333333,0.01,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:00:00Z,1595255510000,3.35,0.3,DPR * 0.11=0.01
MTRV2,MOUNT ROGERS,36.807778,-81.424444,0.04,PP,RR,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 19:00:00Z,9999,9999,9999,None
CFKT1,CLEAR FORK NR ROBBINS 3NW,36.388888888889,-84.630277777778,0.24,PC,RG,0,Hourly 2018-05-31 14:00:00Z / Precip Acc 2018-05-31 19:30:00Z,1557263100000,1.98,12.1,DHR * 0.96=0.24
MQY,SMYRNA,36.008888888889,-86.52,0.01,PP,RZ,1001,Hourly 2018-05-31 14:00:00Z / Hourly 2018-05-31 20:00:00Z,9999,9999,9999,None
